time_step,clock_time,agent_id,agent_name,urgency_level,urgency_score,safety_assessment,fire_proximity,smoke_proximity,visibility_impact,time_since_awareness,primary_factors
17,08:11,0,Isabella Rodriguez,low,0.16000000000000003,safe,16,16,normal,,
17,08:11,1,Klaus Mueller,low,0.24,safe,38,38,normal,,
17,08:11,2,Haruka Tanaka,low,0.2,safe,20,20,normal,,
17,08:11,3,Diego Morales,low,0.2,safe,20,20,normal,,
18,08:12,0,Isabella Rodriguez,low,0.16000000000000003,safe,17,17,normal,,
18,08:12,1,Klaus Mueller,low,0.24,safe,39,39,normal,,
18,08:12,2,Haruka Tanaka,low,0.2,safe,21,21,normal,,
18,08:12,3,Diego Morales,low,0.2,safe,21,21,normal,,
19,08:12,0,Isabella Rodriguez,low,0.16000000000000003,safe,18,18,normal,,
19,08:12,1,Klaus Mueller,low,0.24,safe,38,38,normal,,
19,08:12,2,Haruka Tanaka,low,0.2,safe,22,22,normal,,
19,08:12,3,Diego Morales,low,0.2,safe,22,22,normal,,
20,08:13,0,Isabella Rodriguez,low,0.16000000000000003,safe,17,17,normal,,
20,08:13,1,Klaus Mueller,low,0.24,safe,39,39,normal,,
20,08:13,2,Haruka Tanaka,low,0.2,safe,23,23,normal,,
20,08:13,3,Diego Morales,low,0.2,safe,23,23,normal,,
21,08:14,0,Isabella Rodriguez,low,0.2,safe,18,18,normal,,
21,08:14,1,Klaus Mueller,medium,0.3,at_risk,38,38,normal,,
21,08:14,2,Haruka Tanaka,low,0.25,safe,22,22,normal,,
21,08:14,3,Diego Morales,low,0.25,safe,24,24,normal,,
22,08:14,0,Isabella Rodriguez,low,0.2,safe,19,19,normal,,
22,08:14,1,Klaus Mueller,medium,0.3,at_risk,37,37,normal,,
22,08:14,2,Haruka Tanaka,low,0.25,safe,23,23,normal,,
22,08:14,3,Diego Morales,low,0.25,safe,25,25,normal,,
23,08:15,0,Isabella Rodriguez,low,0.2,safe,20,20,normal,,
23,08:15,1,Klaus Mueller,medium,0.3,at_risk,36,36,normal,,
23,08:15,2,Haruka Tanaka,low,0.25,safe,24,24,normal,,
23,08:15,3,Diego Morales,low,0.25,safe,26,26,normal,,
24,08:16,0,Isabella Rodriguez,low,0.2,safe,21,21,normal,,
24,08:16,1,Klaus Mueller,medium,0.3,at_risk,35,35,normal,,
24,08:16,2,Haruka Tanaka,low,0.25,safe,25,25,normal,,
24,08:16,3,Diego Morales,low,0.25,safe,27,27,normal,,
25,08:16,0,Isabella Rodriguez,low,0.2,safe,22,22,normal,,
25,08:16,1,Klaus Mueller,medium,0.3,at_risk,34,34,normal,,
25,08:16,2,Haruka Tanaka,low,0.25,safe,24,24,normal,,
25,08:16,3,Diego Morales,low,0.25,safe,28,28,normal,,
26,08:17,0,Isabella Rodriguez,low,0.2,safe,23,23,normal,,
26,08:17,1,Klaus Mueller,medium,0.3,at_risk,33,33,normal,,
26,08:17,2,Haruka Tanaka,low,0.25,safe,25,25,normal,,
26,08:17,3,Diego Morales,low,0.25,safe,29,29,normal,,
27,08:18,0,Isabella Rodriguez,low,0.2,safe,24,24,normal,,
27,08:18,1,Klaus Mueller,medium,0.3,at_risk,32,32,normal,,
27,08:18,2,Haruka Tanaka,low,0.25,safe,24,24,normal,,
27,08:18,3,Diego Morales,low,0.25,safe,30,30,normal,,
28,08:18,0,Isabella Rodriguez,low,0.2,safe,25,25,normal,,
28,08:18,1,Klaus Mueller,medium,0.3,at_risk,31,31,normal,,
28,08:18,2,Haruka Tanaka,low,0.25,safe,25,25,normal,,
28,08:18,3,Diego Morales,low,0.25,safe,31,31,normal,,
29,08:19,0,Isabella Rodriguez,low,0.2,safe,26,26,normal,,
29,08:19,1,Klaus Mueller,medium,0.3,at_risk,30,30,normal,,
29,08:19,2,Haruka Tanaka,low,0.25,safe,24,24,normal,,
29,08:19,3,Diego Morales,low,0.25,safe,32,32,normal,,
