time_step,clock_time,agent_id,agent_name,urgency_level,urgency_score,safety_assessment,fire_proximity,smoke_proximity,visibility_impact,time_since_awareness,primary_factors
28,08:18,1,Klaus Mueller,medium,0.3,at_risk,31,29,normal,,
29,08:19,0,Isabella Rodriguez,low,0.24000000000000005,safe,9,7,normal,9,
29,08:19,1,Klaus Mueller,medium,0.3,at_risk,32,30,normal,,
30,08:20,0,Isabella Rodriguez,low,0.24000000000000005,safe,10,8,normal,10,
30,08:20,1,Klaus Mueller,medium,0.3,at_risk,31,29,normal,,
31,08:20,0,Isabella Rodriguez,low,0.27999999999999997,safe,8,7,normal,11,"multiple_fire_sources, extensive_smoke"
31,08:20,1,Klaus Mueller,medium,0.3,at_risk,29,28,normal,,
32,08:21,0,Isabella Rodriguez,low,0.27999999999999997,safe,7,6,normal,12,"multiple_fire_sources, extensive_smoke"
32,08:21,1,Klaus Mueller,medium,0.3,at_risk,30,29,normal,,
33,08:22,0,Isabella Rodriguez,medium,0.3600000000000001,at_risk,6,4,normal,13,"smoke_nearby, multiple_fire_sources, extensive_smoke"
33,08:22,1,Klaus Mueller,medium,0.3,at_risk,29,27,normal,,
34,08:22,0,Isabella Rodriguez,medium,0.4,at_risk,5,3,slightly_reduced,14,"smoke_nearby, multiple_fire_sources, extensive_smoke"
34,08:22,1,Klaus Mueller,medium,0.3,at_risk,30,28,normal,,
35,08:23,0,Isabella Rodriguez,medium,0.52,at_risk,4,2,slightly_reduced,15,"close_to_fire, surrounded_by_smoke, multiple_fire_sources, extensive_smoke"
35,08:23,1,Klaus Mueller,medium,0.3,at_risk,29,27,normal,,
36,08:24,0,Isabella Rodriguez,high,0.68,in_danger,2,1,reduced,16,"very_close_to_fire, surrounded_by_smoke, poor_visibility, multiple_fire_sources, extensive_smoke"
36,08:24,1,Klaus Mueller,medium,0.3,at_risk,29,28,normal,,
37,08:24,0,Isabella Rodriguez,high,0.6000000000000001,in_danger,3,1,reduced,17,"close_to_fire, surrounded_by_smoke, poor_visibility, multiple_fire_sources, extensive_smoke"
37,08:24,1,Klaus Mueller,medium,0.3,at_risk,27,26,normal,,
38,08:25,0,Isabella Rodriguez,medium,0.52,at_risk,4,2,slightly_reduced,18,"close_to_fire, surrounded_by_smoke, multiple_fire_sources, extensive_smoke"
38,08:25,1,Klaus Mueller,medium,0.3,at_risk,28,26,normal,,
39,08:26,0,Isabella Rodriguez,medium,0.4,at_risk,5,3,slightly_reduced,19,"smoke_nearby, multiple_fire_sources, extensive_smoke"
39,08:26,1,Klaus Mueller,medium,0.3,at_risk,27,25,normal,,
40,08:26,0,Isabella Rodriguez,medium,0.3600000000000001,at_risk,5,4,normal,20,"smoke_nearby, multiple_fire_sources"
40,08:26,1,Klaus Mueller,medium,0.3,at_risk,28,26,normal,,
41,08:27,0,Isabella Rodriguez,medium,0.32000000000000006,at_risk,5,5,normal,21,multiple_fire_sources
41,08:27,1,Klaus Mueller,medium,0.3,at_risk,26,25,normal,,
42,08:28,0,Isabella Rodriguez,low,0.27999999999999997,safe,6,5,normal,22,
42,08:28,1,Klaus Mueller,medium,0.3,at_risk,27,26,normal,,
43,08:28,0,Isabella Rodriguez,low,0.27999999999999997,safe,6,6,normal,23,
43,08:28,1,Klaus Mueller,medium,0.3,at_risk,25,25,normal,,
44,08:29,0,Isabella Rodriguez,low,0.2,safe,7,6,normal,24,
44,08:29,1,Klaus Mueller,medium,0.3,at_risk,26,25,normal,,
45,08:30,0,Isabella Rodriguez,low,0.24000000000000005,safe,8,6,normal,25,
45,08:30,1,Klaus Mueller,medium,0.3,at_risk,25,23,normal,,
46,08:30,0,Isabella Rodriguez,low,0.24000000000000005,safe,7,5,normal,26,
46,08:30,1,Klaus Mueller,medium,0.3,at_risk,26,24,normal,,
47,08:31,0,Isabella Rodriguez,low,0.24000000000000005,safe,7,6,normal,27,
47,08:31,1,Klaus Mueller,medium,0.3,at_risk,24,23,normal,,
48,08:32,0,Isabella Rodriguez,low,0.24000000000000005,safe,8,6,normal,28,
48,08:32,1,Klaus Mueller,medium,0.3,at_risk,25,23,normal,,
49,08:32,0,Isabella Rodriguez,low,0.24000000000000005,safe,9,7,normal,29,
49,08:32,1,Klaus Mueller,medium,0.3,at_risk,24,22,normal,,
50,08:33,0,Isabella Rodriguez,low,0.2,safe,10,8,normal,30,
50,08:33,1,Klaus Mueller,medium,0.3,at_risk,25,23,normal,,
51,08:34,0,Isabella Rodriguez,low,0.2,safe,10,9,normal,31,
51,08:34,1,Klaus Mueller,medium,0.3,at_risk,23,22,normal,,
52,08:34,0,Isabella Rodriguez,low,0.2,safe,11,9,normal,32,
52,08:34,1,Klaus Mueller,medium,0.3,at_risk,24,22,normal,,
53,08:35,0,Isabella Rodriguez,low,0.2,safe,11,10,normal,33,
53,08:35,1,Klaus Mueller,medium,0.3,at_risk,22,21,normal,,
54,08:36,0,Isabella Rodriguez,low,0.2,safe,12,11,normal,34,
54,08:36,1,Klaus Mueller,medium,0.3,at_risk,23,22,normal,,
55,08:36,0,Isabella Rodriguez,low,0.2,safe,10,10,normal,35,
55,08:36,1,Klaus Mueller,medium,0.3,at_risk,23,23,normal,,
56,08:37,0,Isabella Rodriguez,low,0.2,safe,10,9,normal,36,
56,08:37,1,Klaus Mueller,medium,0.3,at_risk,21,20,normal,,
57,08:38,0,Isabella Rodriguez,low,0.2,safe,11,9,normal,37,
57,08:38,1,Klaus Mueller,medium,0.3,at_risk,22,20,normal,,
58,08:38,0,Isabella Rodriguez,low,0.2,safe,12,10,normal,38,
58,08:38,1,Klaus Mueller,medium,0.3,at_risk,21,19,normal,,
59,08:39,0,Isabella Rodriguez,low,0.2,safe,12,11,normal,39,
59,08:39,1,Klaus Mueller,medium,0.3,at_risk,21,20,normal,,
60,08:40,0,Isabella Rodriguez,low,0.2,safe,9,9,normal,40,
60,08:40,1,Klaus Mueller,medium,0.3,at_risk,18,18,normal,,
61,08:40,0,Isabella Rodriguez,low,0.2,safe,10,8,normal,41,
61,08:40,1,Klaus Mueller,medium,0.3,at_risk,19,17,normal,,
62,08:41,0,Isabella Rodriguez,low,0.2,safe,11,9,normal,42,
62,08:41,1,Klaus Mueller,medium,0.3,at_risk,18,16,normal,,
63,08:42,0,Isabella Rodriguez,low,0.2,safe,12,10,normal,43,
63,08:42,1,Klaus Mueller,medium,0.3,at_risk,19,17,normal,,
64,08:42,0,Isabella Rodriguez,low,0.2,safe,13,11,normal,44,
64,08:42,1,Klaus Mueller,medium,0.3,at_risk,18,16,normal,,
65,08:43,0,Isabella Rodriguez,low,0.2,safe,13,12,normal,45,
65,08:43,1,Klaus Mueller,medium,0.3,at_risk,18,17,normal,,
66,08:44,0,Isabella Rodriguez,low,0.2,safe,11,10,normal,46,
66,08:44,1,Klaus Mueller,medium,0.3,at_risk,16,15,normal,,
67,08:44,0,Isabella Rodriguez,low,0.2,safe,11,10,normal,47,
67,08:44,1,Klaus Mueller,medium,0.3,at_risk,16,15,normal,,
68,08:45,0,Isabella Rodriguez,low,0.2,safe,11,10,normal,48,
68,08:45,1,Klaus Mueller,medium,0.3,at_risk,14,13,normal,,
69,08:46,0,Isabella Rodriguez,low,0.2,safe,12,10,normal,49,
69,08:46,1,Klaus Mueller,medium,0.3,at_risk,15,13,normal,,
70,08:46,0,Isabella Rodriguez,low,0.2,safe,11,9,normal,50,
70,08:46,1,Klaus Mueller,medium,0.3,at_risk,14,12,normal,,
71,08:47,0,Isabella Rodriguez,low,0.2,safe,10,8,normal,51,
71,08:47,1,Klaus Mueller,medium,0.3,at_risk,15,13,normal,,
72,08:48,0,Isabella Rodriguez,low,0.2,safe,11,9,normal,52,
72,08:48,1,Klaus Mueller,medium,0.3,at_risk,14,12,normal,,
73,08:48,0,Isabella Rodriguez,low,0.2,safe,10,8,normal,53,
73,08:48,1,Klaus Mueller,medium,0.3,at_risk,15,13,normal,,
74,08:49,0,Isabella Rodriguez,low,0.2,safe,10,9,normal,54,
74,08:49,1,Klaus Mueller,medium,0.3,at_risk,13,12,normal,,
75,08:50,0,Isabella Rodriguez,low,0.2,safe,9,7,normal,55,
75,08:50,1,Klaus Mueller,medium,0.3,at_risk,14,12,normal,,
76,08:50,0,Isabella Rodriguez,low,0.2,safe,10,8,normal,56,
76,08:50,1,Klaus Mueller,medium,0.3,at_risk,13,11,normal,,
77,08:51,0,Isabella Rodriguez,low,0.2,safe,9,7,normal,57,
77,08:51,1,Klaus Mueller,medium,0.3,at_risk,14,12,normal,,
78,08:52,0,Isabella Rodriguez,low,0.2,safe,10,8,normal,58,
78,08:52,1,Klaus Mueller,medium,0.3,at_risk,13,11,normal,,
79,08:52,0,Isabella Rodriguez,low,0.2,safe,9,7,normal,59,
79,08:52,1,Klaus Mueller,medium,0.3,at_risk,12,10,normal,,
80,08:53,0,Isabella Rodriguez,low,0.2,safe,10,8,normal,60,
80,08:53,1,Klaus Mueller,medium,0.3,at_risk,13,11,normal,,
81,08:54,0,Isabella Rodriguez,low,0.2,safe,9,7,normal,61,
81,08:54,1,Klaus Mueller,medium,0.3,at_risk,12,10,normal,,
82,08:54,0,Isabella Rodriguez,low,0.2,safe,10,8,normal,62,
82,08:54,1,Klaus Mueller,medium,0.3,at_risk,12,11,normal,,
83,08:55,0,Isabella Rodriguez,low,0.2,safe,8,7,normal,63,
83,08:55,1,Klaus Mueller,medium,0.3,at_risk,11,10,normal,,
84,08:56,0,Isabella Rodriguez,low,0.2,safe,9,8,normal,64,
84,08:56,1,Klaus Mueller,medium,0.3,at_risk,11,11,normal,,
85,08:56,0,Isabella Rodriguez,low,0.27999999999999997,safe,8,6,normal,65,extensive_smoke
85,08:56,1,Klaus Mueller,medium,0.36000000000000004,at_risk,10,9,normal,,extensive_smoke
86,08:57,0,Isabella Rodriguez,low,0.24000000000000005,safe,7,7,normal,66,
86,08:57,1,Klaus Mueller,medium,0.3,at_risk,10,10,normal,,
87,08:58,0,Isabella Rodriguez,medium,0.32000000000000006,at_risk,6,5,normal,67,"multiple_fire_sources, extensive_smoke"
87,08:58,1,Klaus Mueller,medium,0.42,at_risk,9,8,normal,,extensive_smoke
88,08:58,0,Isabella Rodriguez,low,0.27999999999999997,safe,7,6,normal,68,extensive_smoke
88,08:58,1,Klaus Mueller,medium,0.36000000000000004,at_risk,10,9,normal,,extensive_smoke
89,08:59,0,Isabella Rodriguez,low,0.27999999999999997,safe,8,7,normal,69,extensive_smoke
89,08:59,1,Klaus Mueller,medium,0.42,at_risk,9,8,normal,,"multiple_fire_sources, extensive_smoke"
90,09:00,0,Isabella Rodriguez,low,0.27999999999999997,safe,7,6,normal,70,extensive_smoke
90,09:00,1,Klaus Mueller,medium,0.36000000000000004,at_risk,10,9,normal,,
91,09:00,0,Isabella Rodriguez,medium,0.3600000000000001,at_risk,6,4,normal,71,"smoke_nearby, extensive_smoke"
91,09:00,1,Klaus Mueller,medium,0.42,at_risk,8,7,normal,,multiple_fire_sources
92,09:01,0,Isabella Rodriguez,medium,0.32000000000000006,at_risk,6,5,normal,72,"multiple_fire_sources, extensive_smoke"
92,09:01,1,Klaus Mueller,medium,0.42,at_risk,9,8,normal,,multiple_fire_sources
93,09:02,0,Isabella Rodriguez,medium,0.3600000000000001,at_risk,5,4,normal,73,"smoke_nearby, multiple_fire_sources, extensive_smoke"
93,09:02,1,Klaus Mueller,medium,0.42,at_risk,8,9,normal,,multiple_fire_sources
94,09:02,0,Isabella Rodriguez,medium,0.4800000000000001,at_risk,3,3,slightly_reduced,74,"close_to_fire, smoke_nearby, multiple_fire_sources"
94,09:02,1,Klaus Mueller,medium,0.48,at_risk,6,5,normal,,multiple_fire_sources
95,09:03,0,Isabella Rodriguez,medium,0.52,at_risk,4,2,slightly_reduced,75,"close_to_fire, surrounded_by_smoke, multiple_fire_sources, extensive_smoke"
95,09:03,1,Klaus Mueller,high,0.6,in_danger,5,3,slightly_reduced,0,"smoke_nearby, multiple_fire_sources, extensive_smoke"
96,09:04,0,Isabella Rodriguez,medium,0.52,at_risk,3,2,slightly_reduced,76,"close_to_fire, surrounded_by_smoke, multiple_fire_sources, extensive_smoke"
96,09:04,1,Klaus Mueller,medium,0.54,at_risk,6,4,normal,1,"smoke_nearby, multiple_fire_sources, extensive_smoke"
97,09:04,0,Isabella Rodriguez,high,0.68,in_danger,2,1,reduced,77,"very_close_to_fire, surrounded_by_smoke, poor_visibility, multiple_fire_sources, extensive_smoke"
97,09:04,1,Klaus Mueller,medium,0.42,at_risk,7,5,normal,2,"multiple_fire_sources, extensive_smoke"
98,09:05,0,Isabella Rodriguez,high,0.68,in_danger,2,1,reduced,78,"very_close_to_fire, surrounded_by_smoke, poor_visibility, multiple_fire_sources, extensive_smoke"
98,09:05,1,Klaus Mueller,medium,0.54,at_risk,6,4,normal,3,"smoke_nearby, multiple_fire_sources, extensive_smoke"
99,09:06,0,Isabella Rodriguez,medium,0.52,at_risk,3,2,slightly_reduced,79,"close_to_fire, surrounded_by_smoke, multiple_fire_sources, extensive_smoke"
99,09:06,1,Klaus Mueller,medium,0.42,at_risk,7,5,normal,4,"multiple_fire_sources, extensive_smoke"
100,09:06,0,Isabella Rodriguez,high,0.68,in_danger,2,1,reduced,80,"very_close_to_fire, surrounded_by_smoke, poor_visibility, multiple_fire_sources, extensive_smoke"
100,09:06,1,Klaus Mueller,medium,0.54,at_risk,6,4,normal,5,"smoke_nearby, multiple_fire_sources, extensive_smoke"
101,09:07,0,Isabella Rodriguez,medium,0.52,at_risk,3,2,slightly_reduced,81,"close_to_fire, surrounded_by_smoke, multiple_fire_sources, extensive_smoke"
101,09:07,1,Klaus Mueller,medium,0.42,at_risk,7,5,normal,6,"multiple_fire_sources, extensive_smoke"
102,09:08,0,Isabella Rodriguez,high,0.68,in_danger,2,1,reduced,82,"very_close_to_fire, surrounded_by_smoke, poor_visibility, multiple_fire_sources, extensive_smoke"
102,09:08,1,Klaus Mueller,medium,0.54,at_risk,6,4,normal,7,"smoke_nearby, multiple_fire_sources, extensive_smoke"
103,09:08,0,Isabella Rodriguez,high,0.6000000000000001,in_danger,3,1,reduced,83,"close_to_fire, surrounded_by_smoke, poor_visibility, multiple_fire_sources, extensive_smoke"
103,09:08,1,Klaus Mueller,high,0.6,in_danger,5,3,slightly_reduced,8,"smoke_nearby, multiple_fire_sources, extensive_smoke"
104,09:09,0,Isabella Rodriguez,medium,0.52,at_risk,4,2,slightly_reduced,84,"close_to_fire, surrounded_by_smoke, multiple_fire_sources, extensive_smoke"
104,09:09,1,Klaus Mueller,high,0.6,in_danger,5,3,slightly_reduced,9,"smoke_nearby, multiple_fire_sources, extensive_smoke"
105,09:10,0,Isabella Rodriguez,medium,0.52,at_risk,3,2,slightly_reduced,85,"close_to_fire, surrounded_by_smoke, multiple_fire_sources, extensive_smoke"
105,09:10,1,Klaus Mueller,high,0.7200000000000001,in_danger,4,4,slightly_reduced,10,"close_to_fire, smoke_nearby, multiple_fire_sources, extensive_smoke"
106,09:10,0,Isabella Rodriguez,high,0.68,in_danger,2,1,reduced,86,"very_close_to_fire, surrounded_by_smoke, poor_visibility, multiple_fire_sources, extensive_smoke"
106,09:10,1,Klaus Mueller,high,0.6,in_danger,5,3,slightly_reduced,11,"smoke_nearby, multiple_fire_sources, extensive_smoke"
107,09:11,0,Isabella Rodriguez,high,0.68,in_danger,2,1,reduced,87,"very_close_to_fire, surrounded_by_smoke, poor_visibility, multiple_fire_sources, extensive_smoke"
107,09:11,1,Klaus Mueller,high,0.7200000000000001,in_danger,4,3,slightly_reduced,12,"close_to_fire, smoke_nearby, multiple_fire_sources, extensive_smoke"
108,09:12,0,Isabella Rodriguez,high,0.6000000000000001,in_danger,3,1,reduced,88,"close_to_fire, surrounded_by_smoke, poor_visibility, multiple_fire_sources, extensive_smoke"
108,09:12,1,Klaus Mueller,critical,0.9599999999999999,critical_danger,2,2,reduced,13,"very_close_to_fire, surrounded_by_smoke, poor_visibility, multiple_fire_sources, extensive_smoke"
109,09:12,0,Isabella Rodriguez,medium,0.52,at_risk,4,2,slightly_reduced,89,"close_to_fire, surrounded_by_smoke, multiple_fire_sources, extensive_smoke"
109,09:12,1,Klaus Mueller,high,0.78,in_danger,3,2,slightly_reduced,14,"close_to_fire, surrounded_by_smoke, multiple_fire_sources, extensive_smoke"
110,09:13,0,Isabella Rodriguez,medium,0.52,at_risk,3,2,slightly_reduced,90,"close_to_fire, surrounded_by_smoke, multiple_fire_sources, extensive_smoke"
110,09:13,1,Klaus Mueller,high,0.78,in_danger,4,2,slightly_reduced,15,"close_to_fire, surrounded_by_smoke, multiple_fire_sources, extensive_smoke"
111,09:14,0,Isabella Rodriguez,high,0.68,in_danger,2,1,reduced,91,"very_close_to_fire, surrounded_by_smoke, poor_visibility, multiple_fire_sources, extensive_smoke"
111,09:14,1,Klaus Mueller,high,0.78,in_danger,3,2,slightly_reduced,16,"close_to_fire, surrounded_by_smoke, multiple_fire_sources, extensive_smoke"
112,09:14,0,Isabella Rodriguez,high,0.6000000000000001,in_danger,3,1,reduced,92,"close_to_fire, surrounded_by_smoke, poor_visibility, multiple_fire_sources, extensive_smoke"
112,09:14,1,Klaus Mueller,critical,1.0,critical_danger,2,1,reduced,17,"very_close_to_fire, surrounded_by_smoke, poor_visibility, multiple_fire_sources, extensive_smoke"
113,09:15,0,Isabella Rodriguez,high,0.6000000000000001,in_danger,3,1,reduced,93,"close_to_fire, surrounded_by_smoke, poor_visibility, multiple_fire_sources, extensive_smoke"
113,09:15,1,Klaus Mueller,high,0.78,in_danger,3,2,slightly_reduced,18,"close_to_fire, surrounded_by_smoke, multiple_fire_sources, extensive_smoke"
114,09:16,0,Isabella Rodriguez,high,0.68,in_danger,2,1,reduced,94,"very_close_to_fire, surrounded_by_smoke, poor_visibility, multiple_fire_sources, extensive_smoke"
114,09:16,1,Klaus Mueller,critical,1.0,critical_danger,1,1,severely_reduced,19,"very_close_to_fire, surrounded_by_smoke, poor_visibility, multiple_fire_sources, extensive_smoke"
115,09:16,0,Isabella Rodriguez,high,0.68,in_danger,2,1,reduced,95,"very_close_to_fire, surrounded_by_smoke, poor_visibility, multiple_fire_sources, extensive_smoke"
115,09:16,1,Klaus Mueller,critical,1.0,critical_danger,2,1,reduced,20,"very_close_to_fire, surrounded_by_smoke, poor_visibility, multiple_fire_sources, extensive_smoke"
