time_step,clock_time,agent_id,agent_name,urgency_level,urgency_score,safety_assessment,fire_proximity,smoke_proximity,visibility_impact,time_since_awareness,primary_factors
22,08:14,0,Isabella Rodriguez,low,0.2,safe,17,18,normal,,
22,08:14,1,Klaus Mueller,medium,0.3,at_risk,35,36,normal,,
22,08:14,2,Haruka Tanaka,low,0.25,safe,21,22,normal,,
23,08:15,0,Isabella Rodriguez,low,0.2,safe,18,19,normal,,
23,08:15,1,Klaus Mueller,medium,0.3,at_risk,35,36,normal,,
23,08:15,2,Haruka Tanaka,low,0.25,safe,21,22,normal,,
24,08:16,0,Isabella Rodriguez,low,0.2,safe,18,20,normal,,
24,08:16,1,Klaus Mueller,medium,0.3,at_risk,34,36,normal,,
24,08:16,2,Haruka Tanaka,low,0.25,safe,20,22,normal,,
25,08:16,0,Isabella Rodriguez,low,0.2,safe,19,21,normal,,
25,08:16,1,Klaus Mueller,medium,0.3,at_risk,34,36,normal,,
25,08:16,2,Haruka Tanaka,low,0.25,safe,20,22,normal,,
26,08:17,0,Isabella Rodriguez,low,0.2,safe,20,19,normal,,
26,08:17,1,Klaus Mueller,medium,0.3,at_risk,34,33,normal,,
26,08:17,2,Haruka Tanaka,low,0.25,safe,20,19,normal,,
27,08:18,0,Isabella Rodriguez,low,0.2,safe,21,19,normal,,
27,08:18,1,Klaus Mueller,medium,0.3,at_risk,34,32,normal,,
27,08:18,2,Haruka Tanaka,low,0.25,safe,20,18,normal,,
28,08:18,0,Isabella Rodriguez,low,0.2,safe,22,20,normal,,
28,08:18,1,Klaus Mueller,medium,0.3,at_risk,34,32,normal,,
28,08:18,2,Haruka Tanaka,low,0.25,safe,20,18,normal,,
29,08:19,0,Isabella Rodriguez,low,0.2,safe,21,19,normal,,
29,08:19,1,Klaus Mueller,medium,0.3,at_risk,34,32,normal,,
29,08:19,2,Haruka Tanaka,low,0.25,safe,20,18,normal,,
