time_step,clock_time,agent_id,agent_name,urgency_level,urgency_score,safety_assessment,fire_proximity,smoke_proximity,visibility_impact,time_since_awareness,primary_factors
13,08:08,4,Evelyn Brooks,low,0.24,safe,32,31,normal,,
14,08:09,0,Isabella Rodriguez,low,0.16000000000000003,safe,13,12,normal,,
14,08:09,1,Klaus Mueller,low,0.24,safe,39,38,normal,,
14,08:09,2,Haruka Tanaka,low,0.2,safe,17,16,normal,,
14,08:09,3,Diego Morales,low,0.2,safe,17,16,normal,,
14,08:09,4,Evelyn Brooks,low,0.24,safe,33,32,normal,,
15,08:10,0,Isabella Rodriguez,low,0.16000000000000003,safe,12,13,normal,,
15,08:10,1,Klaus Mueller,low,0.24,safe,37,38,normal,,
15,08:10,2,Haruka Tanaka,low,0.2,safe,16,17,normal,,
15,08:10,3,Diego Morales,low,0.2,safe,16,17,normal,,
15,08:10,4,Evelyn Brooks,low,0.24,safe,32,33,normal,,
16,08:10,0,Isabella Rodriguez,low,0.16000000000000003,safe,13,14,normal,,
16,08:10,1,Klaus Mueller,low,0.24,safe,37,38,normal,,
16,08:10,2,Haruka Tanaka,low,0.2,safe,17,18,normal,,
16,08:10,3,Diego Morales,low,0.2,safe,17,18,normal,,
16,08:10,4,Evelyn Brooks,low,0.24,safe,33,34,normal,,
17,08:11,0,Isabella Rodriguez,low,0.16000000000000003,safe,14,15,normal,,
17,08:11,1,Klaus Mueller,low,0.24,safe,37,38,normal,,
17,08:11,2,Haruka Tanaka,low,0.2,safe,18,19,normal,,
17,08:11,3,Diego Morales,low,0.2,safe,18,19,normal,,
17,08:11,4,Evelyn Brooks,low,0.24,safe,34,35,normal,,
18,08:12,0,Isabella Rodriguez,low,0.16000000000000003,safe,14,16,normal,,
18,08:12,1,Klaus Mueller,low,0.24,safe,36,38,normal,,
18,08:12,2,Haruka Tanaka,low,0.2,safe,18,20,normal,,
18,08:12,3,Diego Morales,low,0.2,safe,18,20,normal,,
18,08:12,4,Evelyn Brooks,low,0.24,safe,34,36,normal,,
19,08:12,0,Isabella Rodriguez,low,0.16000000000000003,safe,14,16,normal,,
19,08:12,1,Klaus Mueller,low,0.24,safe,35,37,normal,,
19,08:12,2,Haruka Tanaka,low,0.2,safe,17,19,normal,,
19,08:12,3,Diego Morales,low,0.2,safe,18,20,normal,,
19,08:12,4,Evelyn Brooks,low,0.24,safe,34,36,normal,,
20,08:13,0,Isabella Rodriguez,low,0.16000000000000003,safe,11,14,normal,,
20,08:13,1,Klaus Mueller,low,0.24,safe,33,36,normal,,
20,08:13,2,Haruka Tanaka,low,0.2,safe,14,17,normal,,
20,08:13,3,Diego Morales,low,0.2,safe,17,20,normal,,
20,08:13,4,Evelyn Brooks,low,0.24,safe,33,36,normal,,
21,08:14,0,Isabella Rodriguez,low,0.2,safe,12,15,normal,,
21,08:14,1,Klaus Mueller,medium,0.3,at_risk,33,36,normal,,
21,08:14,2,Haruka Tanaka,low,0.25,safe,15,18,normal,,
21,08:14,3,Diego Morales,low,0.25,safe,18,21,normal,,
21,08:14,4,Evelyn Brooks,medium,0.3,at_risk,34,37,normal,,
22,08:14,0,Isabella Rodriguez,low,0.2,safe,13,16,normal,,
22,08:14,1,Klaus Mueller,medium,0.3,at_risk,33,36,normal,,
22,08:14,2,Haruka Tanaka,low,0.25,safe,16,19,normal,,
22,08:14,3,Diego Morales,low,0.25,safe,19,22,normal,,
22,08:14,4,Evelyn Brooks,medium,0.3,at_risk,35,38,normal,,
23,08:15,0,Isabella Rodriguez,low,0.2,safe,14,17,normal,,
23,08:15,1,Klaus Mueller,medium,0.3,at_risk,33,36,normal,,
23,08:15,2,Haruka Tanaka,low,0.25,safe,17,20,normal,,
23,08:15,3,Diego Morales,low,0.25,safe,20,23,normal,,
23,08:15,4,Evelyn Brooks,medium,0.3,at_risk,36,39,normal,,
24,08:16,0,Isabella Rodriguez,low,0.2,safe,14,13,normal,,
24,08:16,1,Klaus Mueller,medium,0.3,at_risk,32,31,normal,,
24,08:16,2,Haruka Tanaka,low,0.25,safe,17,16,normal,,
24,08:16,3,Diego Morales,low,0.25,safe,20,19,normal,,
24,08:16,4,Evelyn Brooks,medium,0.3,at_risk,36,35,normal,,
25,08:16,0,Isabella Rodriguez,low,0.2,safe,15,14,normal,,
25,08:16,1,Klaus Mueller,medium,0.3,at_risk,32,31,normal,,
25,08:16,2,Haruka Tanaka,low,0.25,safe,18,17,normal,,
25,08:16,3,Diego Morales,low,0.25,safe,21,20,normal,,
25,08:16,4,Evelyn Brooks,medium,0.3,at_risk,37,36,normal,,
26,08:17,0,Isabella Rodriguez,low,0.2,safe,14,14,normal,,
26,08:17,1,Klaus Mueller,medium,0.3,at_risk,30,30,normal,,
26,08:17,2,Haruka Tanaka,low,0.25,safe,17,17,normal,,
26,08:17,3,Diego Morales,low,0.25,safe,20,20,normal,,
26,08:17,4,Evelyn Brooks,medium,0.3,at_risk,34,34,normal,,
27,08:18,0,Isabella Rodriguez,low,0.2,safe,15,13,normal,,
27,08:18,1,Klaus Mueller,medium,0.3,at_risk,30,28,normal,,
27,08:18,2,Haruka Tanaka,low,0.25,safe,16,14,normal,,
27,08:18,3,Diego Morales,low,0.25,safe,21,19,normal,,
27,08:18,4,Evelyn Brooks,medium,0.3,at_risk,33,31,normal,,
28,08:18,0,Isabella Rodriguez,low,0.2,safe,16,14,normal,,
28,08:18,1,Klaus Mueller,medium,0.3,at_risk,30,28,normal,,
28,08:18,2,Haruka Tanaka,low,0.25,safe,15,13,normal,,
28,08:18,3,Diego Morales,low,0.25,safe,22,20,normal,,
28,08:18,4,Evelyn Brooks,medium,0.3,at_risk,32,30,normal,,
29,08:19,0,Isabella Rodriguez,low,0.2,safe,15,13,normal,,
29,08:19,1,Klaus Mueller,medium,0.3,at_risk,30,28,normal,,
29,08:19,2,Haruka Tanaka,low,0.25,safe,16,14,normal,,
29,08:19,3,Diego Morales,low,0.25,safe,21,19,normal,,
29,08:19,4,Evelyn Brooks,medium,0.3,at_risk,31,29,normal,,
